timestamp,close,high,low,trade_count,open,volume,vwap,symbol,sma_20,ema_20,signal
2025-05-01 20:00:00+00:00,556.62,559.8,556.6,4603,558.43,2144199,558.221993,SPY,,556.62,0
2025-05-01 20:05:00+00:00,556.61,557.04,556.0,2662,556.6298,628037,556.555621,SPY,,556.6190476190476,0
2025-05-01 20:10:00+00:00,556.91,557.05,556.16,1549,556.52,3885657,556.751952,SPY,,556.6467573696145,0
2025-05-01 20:15:00+00:00,557.82,557.89,556.87,1015,556.9,135896,557.57857,SPY,,556.7584947629846,0
2025-05-01 20:20:00+00:00,558.04,558.6709,557.7,1763,557.9,342798,558.304584,SPY,,556.8805428807956,0
2025-05-01 20:25:00+00:00,557.91,558.14,557.6,857,558.05,148629,557.844133,SPY,,556.9785864159579,0
2025-05-01 20:30:00+00:00,557.47,558.67,557.21,1258,557.9,207036,557.834901,SPY,,557.0253877096762,0
2025-05-01 20:35:00+00:00,557.36,557.7,557.1,873,557.46,420091,557.448185,SPY,,557.05725554685,0
2025-05-01 20:40:00+00:00,556.91,557.42,556.78,917,557.42,136820,557.069578,SPY,,557.0432312090547,0
2025-05-01 20:45:00+00:00,557.22,557.33,556.55,562,556.75,86912,557.083308,SPY,,557.060066332002,0
2025-05-01 20:50:00+00:00,557.33,557.42,557.05,340,557.32,35392,557.201887,SPY,,557.0857743003827,0
2025-05-01 20:55:00+00:00,557.0,557.38,556.881,205,557.38,18797,557.198085,SPY,,557.0776053193939,0
2025-05-01 21:00:00+00:00,557.22,557.22,556.65,401,557.06,632855,557.000569,SPY,,557.0911667175469,0
2025-05-01 21:05:00+00:00,557.249,557.38,557.15,208,557.24,24919,557.252753,SPY,,557.1061984587329,0
2025-05-01 21:10:00+00:00,557.3,557.4,555.6,330,557.24,23919,557.000213,SPY,,557.1246557483774,0
2025-05-01 21:15:00+00:00,557.7,557.7,557.3,205,557.38,13301,557.585502,SPY,,557.1794504390082,0
2025-05-01 21:20:00+00:00,557.7,558.02,557.55,250,557.66,29692,557.810917,SPY,,557.2290265876741,0
