timestamp,close,high,low,trade_count,open,volume,vwap
2025-05-02 13:00:00+00:00,207.29,207.69,207.16,1406,207.406,90790,207.480419
2025-05-02 13:05:00+00:00,207.4,207.49,206.75,2169,207.24,154287,207.124962
2025-05-02 13:10:00+00:00,207.19,207.72,207.1,2281,207.36,128008,207.421931
2025-05-02 13:15:00+00:00,206.8,207.2499,206.51,1991,207.2,97793,206.895757
2025-05-02 13:20:00+00:00,206.83,207.4418,206.54,1988,206.84,126034,206.941741
2025-05-02 13:25:00+00:00,206.33,207.4,205.87,3223,206.9,226452,206.367092
2025-05-02 13:30:00+00:00,203.2396,206.43,202.16,88781,206.09,7323823,203.996259
2025-05-02 13:35:00+00:00,203.885,204.0496,202.31,46752,203.2199,3522671,203.169953
2025-05-02 13:40:00+00:00,203.6312,204.6533,202.85,37590,203.89,2752846,203.805817
2025-05-02 13:45:00+00:00,203.2198,203.86,202.83,27682,203.6145,1770671,203.362811
2025-05-02 13:50:00+00:00,203.2865,203.61,202.21,29544,203.23,1877737,202.984904
2025-05-02 13:55:00+00:00,203.79,203.88,203.05,17570,203.29,1142122,203.426886
2025-05-02 14:00:00+00:00,204.0724,204.26,203.25,19264,203.77,1337194,203.74877
2025-05-02 14:05:00+00:00,204.0402,204.23,203.62,17618,204.1,1202756,203.950244
2025-05-02 14:10:00+00:00,205.12,205.365,204.0,23136,204.03,2105556,204.775178
2025-05-02 14:15:00+00:00,205.2,205.54,204.8,19095,205.1112,1344767,205.096525
2025-05-02 14:20:00+00:00,206.06,206.15,204.845,17839,205.19,1480592,205.473133
2025-05-02 14:25:00+00:00,206.72,206.82,206.04,19349,206.06,1633983,206.54801
2025-05-02 14:30:00+00:00,206.285,206.99,206.05,17625,206.72,1278499,206.524998
2025-05-02 14:35:00+00:00,205.9,206.3,205.48,14205,206.3,979638,205.854404
2025-05-02 14:40:00+00:00,205.97,205.9999,205.4,11896,205.9,775442,205.694249
2025-05-02 14:45:00+00:00,206.14,206.58,205.87,10987,205.98,882862,206.225766
2025-05-02 14:50:00+00:00,205.4194,206.14,205.35,10708,206.14,764970,205.675952
2025-05-02 14:55:00+00:00,205.175,205.47,204.77,15499,205.38,907335,205.041308
2025-05-02 15:00:00+00:00,205.0232,205.215,204.8501,8931,205.19,590793,205.019335
2025-05-02 15:05:00+00:00,204.7658,205.44,204.74,10185,205.03,663639,205.177553
2025-05-02 15:10:00+00:00,205.2,205.2,204.6,10138,204.77,702891,204.891474
2025-05-02 15:15:00+00:00,205.22,205.73,205.1301,10118,205.185,635122,205.44134
2025-05-02 15:20:00+00:00,205.08,205.36,204.89,8697,205.215,543342,205.102884
2025-05-02 15:25:00+00:00,204.9008,205.06,204.66,9369,205.06,598711,204.839204
2025-05-02 15:30:00+00:00,205.196,205.41,204.88,8868,204.92,590681,205.233338
2025-05-02 15:35:00+00:00,205.34,205.54,204.86,9484,205.19,693890,205.120592
2025-05-02 15:40:00+00:00,205.57,205.57,205.17,6320,205.36,369856,205.33746
2025-05-02 15:45:00+00:00,205.45,205.64,205.25,7919,205.57,742456,205.469107
2025-05-02 15:50:00+00:00,205.06,205.535,205.0,7740,205.45,483688,205.215641
2025-05-02 15:55:00+00:00,205.48,205.58,204.98,7573,205.06,470233,205.24309
2025-05-02 16:00:00+00:00,206.37,206.42,205.3,20418,205.4874,1345740,205.993364
2025-05-02 16:05:00+00:00,205.24,206.58,205.05,14171,206.3766,1104081,205.890096
2025-05-02 16:10:00+00:00,205.29,205.3296,204.9,13184,205.225,993831,205.114183
2025-05-02 16:15:00+00:00,205.45,205.58,205.04,9523,205.28,753190,205.348451
2025-05-02 16:20:00+00:00,205.02,205.47,204.95,9119,205.4401,624721,205.204531
2025-05-02 16:25:00+00:00,205.0,205.23,204.97,8221,205.01,545624,205.097466
2025-05-02 16:30:00+00:00,204.97,205.04,204.86,8143,205.0,611711,204.960813
2025-05-02 16:35:00+00:00,205.165,205.17,204.93,7460,204.98,1306483,205.054359
2025-05-02 16:40:00+00:00,205.5197,205.55,204.98,8496,205.165,591024,205.266189
2025-05-02 16:45:00+00:00,205.525,205.89,205.4402,8269,205.49,637068,205.692666
2025-05-02 16:50:00+00:00,205.17,205.59,205.15,7579,205.53,517165,205.312732
2025-05-02 16:55:00+00:00,204.9395,205.165,204.87,9270,205.165,624469,204.989651
2025-05-02 17:00:00+00:00,204.94,205.15,204.81,7982,204.93,545090,204.98647
2025-05-02 17:05:00+00:00,204.41,204.945,204.32,12230,204.945,820545,204.589083
2025-05-02 17:10:00+00:00,204.52,204.5719,204.15,8468,204.4,597555,204.370568
2025-05-02 17:15:00+00:00,204.76,204.78,204.37,6651,204.515,443041,204.577802
2025-05-02 17:20:00+00:00,204.465,204.96,204.35,7932,204.7514,507691,204.660647
2025-05-02 17:25:00+00:00,204.699,204.86,204.371,6572,204.48,433512,204.622245
2025-05-02 17:30:00+00:00,204.9,205.04,204.7,6041,204.7,312550,204.908529
2025-05-02 17:35:00+00:00,205.24,205.3,204.89,6304,204.9001,446126,205.130783
2025-05-02 17:40:00+00:00,205.4415,205.53,205.195,6995,205.24,519294,205.413315
2025-05-02 17:45:00+00:00,205.125,205.83,205.11,12362,205.45,2331796,205.491506
2025-05-02 17:50:00+00:00,205.43,205.47,204.85,7030,205.1101,470212,205.147568
2025-05-02 17:55:00+00:00,205.4,205.455,205.28,5280,205.43,319032,205.371936
2025-05-02 18:00:00+00:00,205.54,205.61,205.37,6528,205.39,396106,205.491115
2025-05-02 18:05:00+00:00,205.26,205.56,205.16,6691,205.541,436534,205.337642
2025-05-02 18:10:00+00:00,205.26,205.43,205.21,6431,205.26,405343,205.343771
2025-05-02 18:15:00+00:00,205.106,205.255,205.01,6482,205.2545,448182,205.139196
2025-05-02 18:20:00+00:00,205.005,205.11,204.81,7755,205.11,568531,204.934883
2025-05-02 18:25:00+00:00,204.88,205.005,204.825,6617,205.005,433264,204.908991
2025-05-02 18:30:00+00:00,204.725,204.925,204.6946,8957,204.87,621776,204.807522
2025-05-02 18:35:00+00:00,205.05,205.0777,204.6316,8013,204.725,571363,204.880613
2025-05-02 18:40:00+00:00,205.335,205.36,204.99,6595,205.04,492160,205.180493
2025-05-02 18:45:00+00:00,204.68,205.43,204.65,8658,205.335,591451,205.124879
2025-05-02 18:50:00+00:00,204.7001,204.76,204.5,8918,204.67,625332,204.665279
2025-05-02 18:55:00+00:00,204.18,204.715,204.09,11407,204.7,875526,204.426786
2025-05-02 19:00:00+00:00,204.094,204.3505,203.82,15658,204.17,1057051,204.076431
2025-05-02 19:05:00+00:00,204.03,204.1472,203.88,11169,204.1,691838,204.015177
2025-05-02 19:10:00+00:00,203.7049,204.109,203.685,11588,204.02,736216,203.856683
2025-05-02 19:15:00+00:00,204.205,204.26,203.66,10279,203.7,741088,204.017134
2025-05-02 19:20:00+00:00,204.5768,204.705,204.16,10158,204.2,705328,204.49919
2025-05-02 19:25:00+00:00,204.76,204.9815,204.56,10221,204.565,772690,204.823465
2025-05-02 19:30:00+00:00,205.14,205.14,204.69,9988,204.78,790678,204.925813
2025-05-02 19:35:00+00:00,204.99,205.16,204.79,10628,205.13,822966,204.935447
2025-05-02 19:40:00+00:00,204.335,205.0051,204.26,12427,204.9853,1825323,204.511311
2025-05-02 19:45:00+00:00,203.98,204.37,203.89,12965,204.335,862551,204.127127
2025-05-02 19:50:00+00:00,204.96,205.3,203.95,21661,203.98,1941196,204.727817
2025-05-02 19:55:00+00:00,205.3,205.5,204.85,39469,204.965,3748141,205.15873
2025-05-02 20:00:00+00:00,205.48,205.6,205.1992,1108,205.35,9522767,205.350053
2025-05-02 20:05:00+00:00,205.5,205.55,205.35,653,205.46,201427,205.427054
2025-05-02 20:10:00+00:00,205.41,205.56,205.41,516,205.5,47376,205.52432
2025-05-02 20:15:00+00:00,205.35,205.49,205.35,484,205.47,7307307,205.368971
2025-05-02 20:20:00+00:00,205.28,205.35,205.25,379,205.35,81531,205.30263
2025-05-02 20:25:00+00:00,205.21,205.35,205.21,348,205.3,46198,205.310918
2025-05-02 20:30:00+00:00,205.21,205.29,205.16,264,205.29,17089,205.196306
2025-05-02 20:35:00+00:00,205.2597,205.29,205.18,216,205.21,17969,205.239715
2025-05-02 20:40:00+00:00,205.05,205.2599,205.03,437,205.2599,44819,205.166557
2025-05-02 20:45:00+00:00,205.0101,205.35,205.0038,262,205.35,43935,205.310298
2025-05-02 20:50:00+00:00,205.02,205.07,205.01,231,205.01,8347,205.028888
2025-05-02 20:55:00+00:00,205.06,205.1,205.01,228,205.01,19738,205.046188
2025-05-02 21:00:00+00:00,205.0239,205.06,205.02,229,205.06,11642,205.044457
2025-05-02 21:05:00+00:00,205.07,205.09,205.04,169,205.06,24857,205.064587
2025-05-02 21:10:00+00:00,205.0599,205.07,205.04,128,205.07,44231,205.059987
2025-05-02 21:15:00+00:00,205.06,205.06,205.05,160,205.06,2543,205.055348
2025-05-02 21:20:00+00:00,205.04,205.09,205.04,172,205.07,19050,205.057877
2025-05-02 21:25:00+00:00,205.15,205.15,205.01,172,205.03,9883,205.056579
2025-05-02 21:30:00+00:00,205.18,205.2,205.16,134,205.16,1468003,205.17337
2025-05-02 21:35:00+00:00,205.25,205.25,205.2,111,205.2,3400,205.213308
2025-05-02 21:40:00+00:00,205.28,205.28,205.23,106,205.23,5720,205.268866
2025-05-02 21:45:00+00:00,205.21,205.29,205.21,127,205.28,6640,205.24403
2025-05-02 21:50:00+00:00,205.25,205.27,205.2499,102,205.25,2451,205.254192
2025-05-02 21:55:00+00:00,205.2,205.25,205.2,182,205.2493,5094,205.224098
2025-05-02 22:00:00+00:00,205.28,205.28,205.21,103,205.22,2345,205.247713
2025-05-02 22:05:00+00:00,205.26,205.29,205.2138,80,205.2138,1412,205.24516
2025-05-02 22:10:00+00:00,205.23,205.2401,205.23,101,205.2362,3117,205.231763
2025-05-02 22:15:00+00:00,205.16,205.2,205.16,193,205.2,5056,205.177335
2025-05-02 22:20:00+00:00,205.17,205.26,205.1598,86,205.1598,1320,205.181169
2025-05-02 22:25:00+00:00,205.2491,205.2491,205.1739,53,205.1739,1677,205.229879
2025-05-02 22:30:00+00:00,205.22,205.22,205.1999,106,205.1999,3033,205.209701
2025-05-02 22:35:00+00:00,205.2105,205.25,205.2105,151,205.24,3758,205.231941
2025-05-02 22:40:00+00:00,205.24,205.24,205.2007,98,205.23,2748,205.226963
2025-05-02 22:45:00+00:00,205.2,205.25,205.2,105,205.25,2704,205.232054
2025-05-02 22:50:00+00:00,205.16,205.22,205.16,130,205.22,3033,205.20448
2025-05-02 22:55:00+00:00,205.09,205.16,205.0779,142,205.16,3654,205.129693
2025-05-02 23:00:00+00:00,205.1,205.17,205.06,110,205.06,8136,205.077482
2025-05-02 23:05:00+00:00,205.0601,205.1,205.06,94,205.1,4682,205.068648
2025-05-02 23:10:00+00:00,205.07,205.0899,205.04,56,205.0898,3405,205.076303
2025-05-02 23:15:00+00:00,205.12,205.14,205.08,53,205.08,2497,205.090423
2025-05-02 23:20:00+00:00,205.1001,205.13,205.1,70,205.11,3597,205.121884
2025-05-02 23:25:00+00:00,205.13,205.13,205.1,75,205.13,3940,205.123673
2025-05-02 23:30:00+00:00,205.11,205.13,205.1,96,205.13,4581,205.12061
2025-05-02 23:35:00+00:00,205.1188,205.12,205.1,106,205.12,6846,205.115956
2025-05-02 23:40:00+00:00,205.06,205.11,205.05,53,205.11,1845,205.080858
2025-05-02 23:45:00+00:00,205.1097,205.1097,205.05,117,205.1,4349,205.086381
2025-05-02 23:50:00+00:00,205.12,205.12,205.1,96,205.1002,3934,205.103719
2025-05-02 23:55:00+00:00,205.04,205.15,205.04,243,205.13,16536,205.108418
