timestamp,close,high,low,trade_count,open,volume,vwap,symbol
2025-05-02 19:32:00+00:00,204.93,204.9493,204.69,1778,204.86,111473,204.81624,AAPL
2025-05-02 19:33:00+00:00,205.04,205.07,204.92,2245,204.93,220667,205.003564,AAPL
2025-05-02 19:34:00+00:00,205.14,205.14,204.88,2213,205.04,179425,204.995283,AAPL
2025-05-02 19:35:00+00:00,205.0,205.16,204.79,2400,205.13,190336,204.974633,AAPL
2025-05-02 19:36:00+00:00,204.94,204.99,204.84,1612,204.99,108366,204.893869,AAPL
2025-05-02 19:37:00+00:00,204.912,205.01,204.91,1878,204.95,139272,204.973128,AAPL
2025-05-02 19:38:00+00:00,204.87,205.0077,204.82,2298,204.91,165137,204.94017,AAPL
2025-05-02 19:39:00+00:00,204.99,205.02,204.84,2440,204.87,219855,204.896499,AAPL
2025-05-02 19:40:00+00:00,204.6945,205.0051,204.665,2267,204.9853,1166750,204.862717,AAPL
2025-05-02 19:41:00+00:00,204.4912,204.73,204.47,2633,204.7,152726,204.564209,AAPL
2025-05-02 19:42:00+00:00,204.35,204.5,204.34,2678,204.49,165363,204.429197,AAPL
2025-05-02 19:43:00+00:00,204.32,204.42,204.26,2404,204.35,180881,204.342518,AAPL
2025-05-02 19:44:00+00:00,204.335,204.4,204.28,2445,204.3198,159603,204.334996,AAPL
2025-05-02 19:45:00+00:00,204.11,204.335,204.06,2921,204.335,197156,204.150438,AAPL
2025-05-02 19:46:00+00:00,204.345,204.35,204.09,1984,204.11,125824,204.252073,AAPL
2025-05-02 19:47:00+00:00,204.14,204.37,204.13,2650,204.34,172090,204.210303,AAPL
2025-05-02 19:48:00+00:00,204.06,204.22,204.05,2160,204.16,157782,204.122347,AAPL
2025-05-02 19:49:00+00:00,203.98,204.06,203.89,3250,204.06,209699,203.969354,AAPL
2025-05-02 19:50:00+00:00,204.59,204.715,203.95,4779,203.98,435674,204.414287,AAPL
2025-05-02 19:51:00+00:00,204.9,204.93,204.43,3839,204.6,451593,204.67052,AAPL
2025-05-02 19:52:00+00:00,204.86,204.94,204.73,4166,204.89,306398,204.847704,AAPL
2025-05-02 19:53:00+00:00,204.95,204.97,204.81,3758,204.87,298529,204.906828,AAPL
2025-05-02 19:54:00+00:00,204.96,205.3,204.77,5119,204.95,449002,204.938074,AAPL
2025-05-02 19:55:00+00:00,204.96,205.1,204.85,5197,204.965,389946,204.950634,AAPL
2025-05-02 19:56:00+00:00,204.93,205.09,204.91,4728,204.97,421586,205.014697,AAPL
2025-05-02 19:57:00+00:00,205.1899,205.24,204.93,6359,204.93,560091,205.070978,AAPL
2025-05-02 19:58:00+00:00,204.965,205.21,204.86,8519,205.18,718001,204.992571,AAPL
2025-05-02 19:59:00+00:00,205.3,205.5,204.88,14666,204.95,1658517,205.321116,AAPL
2025-05-02 20:00:00+00:00,205.26,205.6,205.1992,401,205.35,9038783,205.349904,AAPL
2025-05-02 20:01:00+00:00,205.36,205.38,205.27,134,205.27,70816,205.312766,AAPL
2025-05-02 20:02:00+00:00,205.4,205.41,205.35,186,205.36,63895,205.377106,AAPL
2025-05-02 20:03:00+00:00,205.37,205.5,205.2,235,205.35,327151,205.332451,AAPL
2025-05-02 20:04:00+00:00,205.48,205.51,205.34,152,205.37,22122,205.45884,AAPL
2025-05-02 20:05:00+00:00,205.45,205.48,205.35,153,205.46,30632,205.365609,AAPL
2025-05-02 20:06:00+00:00,205.42,205.48,205.4,71,205.4,81049,205.424756,AAPL
2025-05-02 20:07:00+00:00,205.5,205.5,205.4001,133,205.46,56281,205.451461,AAPL
2025-05-02 20:08:00+00:00,205.5,205.55,205.35,166,205.45,20940,205.461285,AAPL
2025-05-02 20:09:00+00:00,205.5,205.52,205.49,130,205.5007,12525,205.509322,AAPL
2025-05-02 20:10:00+00:00,205.5,205.52,205.5,87,205.5,4296,205.5014,AAPL
2025-05-02 20:11:00+00:00,205.54,205.56,205.52,170,205.52,25350,205.54167,AAPL
2025-05-02 20:12:00+00:00,205.5,205.55,205.49,90,205.55,7220,205.510035,AAPL
2025-05-02 20:13:00+00:00,205.5,205.54,205.5,98,205.5195,6873,205.523114,AAPL
2025-05-02 20:14:00+00:00,205.41,205.47,205.41,71,205.422,3637,205.428989,AAPL
2025-05-02 20:15:00+00:00,205.4,205.49,205.4,114,205.47,5897,205.427164,AAPL
2025-05-02 20:16:00+00:00,205.35,205.4,205.35,113,205.39,9107,205.364759,AAPL
2025-05-02 20:17:00+00:00,205.3612,205.41,205.35,94,205.35,7275405,205.359611,AAPL
2025-05-02 20:18:00+00:00,205.37,205.39,205.36,55,205.3607,4256,205.371875,AAPL
2025-05-02 20:19:00+00:00,205.35,205.37,205.35,108,205.37,12642,205.356338,AAPL
2025-05-02 20:20:00+00:00,205.26,205.35,205.26,141,205.35,68047,205.317781,AAPL
2025-05-02 20:21:00+00:00,205.2801,205.3206,205.2801,41,205.2807,4686,205.315356,AAPL
2025-05-02 20:22:00+00:00,205.2708,205.3202,205.27,32,205.32,1319,205.305506,AAPL
2025-05-02 20:23:00+00:00,205.2527,205.27,205.25,100,205.27,2335,205.261966,AAPL
2025-05-02 20:24:00+00:00,205.28,205.3,205.25,65,205.25,5144,205.28112,AAPL
2025-05-02 20:25:00+00:00,205.27,205.31,205.27,64,205.3,3405,205.288288,AAPL
2025-05-02 20:26:00+00:00,205.2511,205.296,205.2511,52,205.296,1380,205.258583,AAPL
2025-05-02 20:27:00+00:00,205.2893,205.29,205.25,59,205.2507,6264,205.269109,AAPL
2025-05-02 20:28:00+00:00,205.31,205.35,205.25,87,205.26,14412,205.303521,AAPL
2025-05-02 20:29:00+00:00,205.21,205.35,205.21,86,205.35,20737,205.331023,AAPL
2025-05-02 20:30:00+00:00,205.25,205.29,205.25,21,205.29,417,205.27,AAPL
2025-05-02 20:31:00+00:00,205.2,205.23,205.2,95,205.21,4615,205.205528,AAPL
2025-05-02 20:32:00+00:00,205.18,205.19,205.16,43,205.19,4715,205.182753,AAPL
2025-05-02 20:33:00+00:00,205.21,205.21,205.18,42,205.18,2725,205.195047,AAPL
2025-05-02 20:34:00+00:00,205.21,205.21,205.2,63,205.2,4617,205.200338,AAPL
2025-05-02 20:35:00+00:00,205.2,205.2109,205.2,30,205.21,1922,205.206393,AAPL
2025-05-02 20:36:00+00:00,205.22,205.24,205.18,54,205.18,3960,205.229962,AAPL
2025-05-02 20:37:00+00:00,205.2415,205.25,205.23,50,205.23,8690,205.247077,AAPL
2025-05-02 20:38:00+00:00,205.24,205.29,205.24,39,205.29,2087,205.251009,AAPL
2025-05-02 20:39:00+00:00,205.2597,205.2597,205.24,43,205.24,1310,205.242627,AAPL
2025-05-02 20:40:00+00:00,205.2,205.2599,205.18,95,205.2599,10862,205.207575,AAPL
2025-05-02 20:41:00+00:00,205.16,205.2,205.16,147,205.2,10999,205.193611,AAPL
2025-05-02 20:42:00+00:00,205.1,205.1,205.1,53,205.1,2455,205.1,AAPL
2025-05-02 20:43:00+00:00,205.03,205.1,205.03,61,205.1,16261,205.065698,AAPL
2025-05-02 20:44:00+00:00,205.05,205.06,205.03,81,205.03,4242,205.039841,AAPL
2025-05-02 20:45:00+00:00,205.05,205.35,205.04,37,205.35,36206,205.348291,AAPL
2025-05-02 20:46:00+00:00,205.01,205.074,205.01,107,205.07,3934,205.038787,AAPL
2025-05-02 20:47:00+00:00,205.0102,205.0199,205.0038,30,205.0038,1397,205.010095,AAPL
2025-05-02 20:48:00+00:00,205.01,205.02,205.01,51,205.0198,1419,205.017077,AAPL
2025-05-02 20:49:00+00:00,205.0101,205.0195,205.01,37,205.01,979,205.01194,AAPL
2025-05-02 20:50:00+00:00,205.02,205.03,205.01,57,205.01,2324,205.016188,AAPL
2025-05-02 20:51:00+00:00,205.07,205.07,205.02,49,205.02,1644,205.039736,AAPL
2025-05-02 20:52:00+00:00,205.03,205.07,205.03,25,205.07,871,205.04,AAPL
2025-05-02 20:53:00+00:00,205.0284,205.04,205.02,76,205.04,3280,205.028699,AAPL
2025-05-02 20:54:00+00:00,205.02,205.02,205.02,24,205.02,228,205.02,AAPL
2025-05-02 20:55:00+00:00,205.08,205.09,205.01,82,205.01,9685,205.024346,AAPL
2025-05-02 20:56:00+00:00,205.0503,205.1,205.0503,37,205.07,3747,205.089941,AAPL
2025-05-02 20:57:00+00:00,205.02,205.0893,205.02,53,205.0893,2915,205.054896,AAPL
2025-05-02 20:58:00+00:00,205.05,205.06,205.01,36,205.01,1931,205.046517,AAPL
2025-05-02 20:59:00+00:00,205.06,205.06,205.06,20,205.06,1460,205.06,AAPL
2025-05-02 21:00:00+00:00,205.05,205.06,205.04,76,205.06,4999,205.054023,AAPL
2025-05-02 21:01:00+00:00,205.0496,205.0499,205.02,48,205.02,1527,205.040655,AAPL
2025-05-02 21:02:00+00:00,205.02,205.02,205.02,38,205.02,1249,205.02,AAPL
2025-05-02 21:03:00+00:00,205.0597,205.06,205.03,47,205.04,3466,205.041871,AAPL
2025-05-02 21:04:00+00:00,205.0239,205.06,205.0239,20,205.06,401,205.04195,AAPL
2025-05-02 21:07:00+00:00,205.06,205.07,205.059,55,205.06,7994,205.066755,AAPL
2025-05-02 21:08:00+00:00,205.07,205.07,205.04,74,205.04,11108,205.064699,AAPL
2025-05-02 21:09:00+00:00,205.07,205.09,205.06,40,205.06,5755,205.061329,AAPL
2025-05-02 21:10:00+00:00,205.06,205.07,205.06,24,205.07,2137,205.068947,AAPL
2025-05-02 21:11:00+00:00,205.04,205.05,205.04,25,205.05,535,205.04625,AAPL
2025-05-02 21:12:00+00:00,205.05,205.05,205.0454,24,205.0454,889,205.049295,AAPL
2025-05-02 21:13:00+00:00,205.06,205.06,205.05,21,205.05,3206,205.058245,AAPL
2025-05-02 21:14:00+00:00,205.0599,205.06,205.0599,34,205.06,37464,205.059928,AAPL
2025-05-02 21:15:00+00:00,205.06,205.06,205.06,30,205.06,671,205.06,AAPL
2025-05-02 21:16:00+00:00,205.05,205.05,205.05,52,205.05,635,205.05,AAPL
2025-05-02 21:17:00+00:00,205.05,205.05,205.05,39,205.05,784,205.05,AAPL
2025-05-02 21:19:00+00:00,205.06,205.06,205.06,39,205.06,453,205.06,AAPL
2025-05-02 21:20:00+00:00,205.07,205.07,205.06,20,205.07,3459,205.069691,AAPL
2025-05-02 21:21:00+00:00,205.09,205.09,205.08,49,205.09,1743,205.088453,AAPL
2025-05-02 21:22:00+00:00,205.06,205.06,205.05,51,205.06,6777,205.057,AAPL
2025-05-02 21:23:00+00:00,205.04,205.05,205.04,52,205.05,7071,205.049375,AAPL
2025-05-02 21:25:00+00:00,205.02,205.03,205.02,32,205.03,883,205.023664,AAPL
2025-05-02 21:26:00+00:00,205.02,205.0399,205.02,47,205.0399,4231,205.020502,AAPL
2025-05-02 21:27:00+00:00,205.01,205.0107,205.01,22,205.0107,431,205.010328,AAPL
2025-05-02 21:28:00+00:00,205.09,205.1,205.04,28,205.04,1821,205.082898,AAPL
2025-05-02 21:29:00+00:00,205.15,205.15,205.11,43,205.11,2517,205.13348,AAPL
2025-05-02 21:30:00+00:00,205.17,205.17,205.16,33,205.16,2792,205.167118,AAPL
2025-05-02 21:31:00+00:00,205.2,205.2,205.2,13,205.2,246,205.2,AAPL
2025-05-02 21:32:00+00:00,205.2,205.2,205.2,37,205.2,511,205.2,AAPL
2025-05-02 21:34:00+00:00,205.18,205.19,205.17,51,205.17,1464454,205.179035,AAPL
2025-05-02 21:35:00+00:00,205.21,205.21,205.2,34,205.2,950,205.203311,AAPL
2025-05-02 21:36:00+00:00,205.2004,205.2006,205.2004,26,205.2006,990,205.200444,AAPL
2025-05-02 21:37:00+00:00,205.2012,205.2012,205.2004,31,205.2004,685,205.200547,AAPL
2025-05-02 21:39:00+00:00,205.25,205.25,205.25,20,205.25,775,205.25,AAPL
2025-05-02 21:40:00+00:00,205.25,205.25,205.23,28,205.23,1335,205.245042,AAPL
2025-05-02 21:42:00+00:00,205.28,205.28,205.26,24,205.26,782,205.270909,AAPL
2025-05-02 21:43:00+00:00,205.27,205.27,205.27,28,205.27,540,205.27,AAPL
2025-05-02 21:44:00+00:00,205.28,205.28,205.27,26,205.27,3063,205.277318,AAPL
2025-05-02 21:45:00+00:00,205.28,205.2898,205.28,18,205.28,939,205.282589,AAPL
2025-05-02 21:46:00+00:00,205.28,205.29,205.27,23,205.29,1692,205.281047,AAPL
2025-05-02 21:47:00+00:00,205.23,205.26,205.23,48,205.26,998,205.241382,AAPL
2025-05-02 21:48:00+00:00,205.21,205.25,205.21,38,205.25,3011,205.216041,AAPL
2025-05-02 21:50:00+00:00,205.2499,205.25,205.2499,25,205.25,1141,205.249972,AAPL
2025-05-02 21:51:00+00:00,205.27,205.27,205.2699,27,205.2699,301,205.26995,AAPL
2025-05-02 21:52:00+00:00,205.2501,205.27,205.2501,26,205.2505,534,205.255305,AAPL
2025-05-02 21:54:00+00:00,205.25,205.25,205.25,24,205.25,475,205.25,AAPL
2025-05-02 21:55:00+00:00,205.2493,205.2493,205.2493,22,205.2493,442,205.2493,AAPL
2025-05-02 21:56:00+00:00,205.25,205.25,205.25,19,205.25,389,205.25,AAPL
2025-05-02 21:57:00+00:00,205.23,205.23,205.23,43,205.23,1436,205.23,AAPL
2025-05-02 21:58:00+00:00,205.2,205.22,205.2,98,205.22,2827,205.209646,AAPL
2025-05-02 22:00:00+00:00,205.28,205.28,205.22,46,205.22,1235,205.243548,AAPL
2025-05-02 22:04:00+00:00,205.28,205.28,205.21,57,205.21,1110,205.253796,AAPL
2025-05-02 22:06:00+00:00,205.2138,205.2138,205.2138,24,205.2138,500,205.2138,AAPL
2025-05-02 22:07:00+00:00,205.29,205.29,205.29,18,205.29,233,205.29,AAPL
2025-05-02 22:08:00+00:00,205.231,205.231,205.231,26,205.231,412,205.231,AAPL
2025-05-02 22:09:00+00:00,205.26,205.26,205.26,12,205.26,267,205.26,AAPL
2025-05-02 22:11:00+00:00,205.2362,205.2362,205.2362,18,205.2362,232,205.2362,AAPL
2025-05-02 22:12:00+00:00,205.23,205.23,205.23,16,205.23,1274,205.23,AAPL
2025-05-02 22:13:00+00:00,205.23,205.23,205.23,29,205.23,394,205.23,AAPL
2025-05-02 22:14:00+00:00,205.23,205.2401,205.23,38,205.2401,1217,205.233993,AAPL
2025-05-02 22:15:00+00:00,205.2,205.2,205.2,55,205.2,555,205.2,AAPL
2025-05-02 22:16:00+00:00,205.1802,205.1802,205.18,16,205.18,709,205.18009,AAPL
2025-05-02 22:17:00+00:00,205.18,205.1801,205.18,30,205.1801,903,205.180017,AAPL
2025-05-02 22:18:00+00:00,205.1893,205.1899,205.18,56,205.1899,1841,205.185139,AAPL
2025-05-02 22:19:00+00:00,205.16,205.16,205.16,36,205.16,1048,205.16,AAPL
2025-05-02 22:20:00+00:00,205.1598,205.1598,205.1598,37,205.1598,478,205.1598,AAPL
2025-05-02 22:21:00+00:00,205.26,205.26,205.16,27,205.16,427,205.201841,AAPL
2025-05-02 22:24:00+00:00,205.17,205.17,205.17,22,205.17,415,205.17,AAPL
2025-05-02 22:27:00+00:00,205.1739,205.1739,205.1739,8,205.1739,310,205.1739,AAPL
2025-05-02 22:28:00+00:00,205.2299,205.2299,205.2299,23,205.2299,284,205.2299,AAPL
2025-05-02 22:29:00+00:00,205.2491,205.2491,205.23,22,205.23,1083,205.246733,AAPL
2025-05-02 22:30:00+00:00,205.1999,205.1999,205.1999,47,205.1999,541,205.1999,AAPL
2025-05-02 22:32:00+00:00,205.22,205.22,205.22,24,205.22,643,205.22,AAPL
2025-05-02 22:33:00+00:00,205.22,205.22,205.2003,35,205.2012,1849,205.207928,AAPL
2025-05-02 22:35:00+00:00,205.2483,205.2483,205.24,26,205.24,508,205.24415,AAPL
2025-05-02 22:36:00+00:00,205.25,205.25,205.211,36,205.211,948,205.233117,AAPL
2025-05-02 22:37:00+00:00,205.23,205.23,205.23,43,205.23,667,205.23,AAPL
2025-05-02 22:38:00+00:00,205.23,205.2399,205.23,31,205.23,1370,205.232815,AAPL
2025-05-02 22:39:00+00:00,205.2105,205.2105,205.2105,15,205.2105,265,205.2105,AAPL
2025-05-02 22:40:00+00:00,205.23,205.23,205.23,19,205.23,649,205.23,AAPL
2025-05-02 22:42:00+00:00,205.2007,205.2007,205.2007,27,205.2007,431,205.2007,AAPL
2025-05-02 22:43:00+00:00,205.23,205.23,205.23,28,205.23,804,205.23,AAPL
2025-05-02 22:44:00+00:00,205.24,205.24,205.23,24,205.23,864,205.231667,AAPL
2025-05-02 22:45:00+00:00,205.25,205.25,205.25,27,205.25,618,205.25,AAPL
2025-05-02 22:47:00+00:00,205.2479,205.2479,205.2479,21,205.2479,805,205.2479,AAPL
2025-05-02 22:48:00+00:00,205.2086,205.2086,205.2012,25,205.2012,705,205.206486,AAPL
2025-05-02 22:49:00+00:00,205.2,205.2,205.2,32,205.2,576,205.2,AAPL
2025-05-02 22:50:00+00:00,205.2,205.22,205.2,34,205.22,1212,205.209673,AAPL
2025-05-02 22:53:00+00:00,205.21,205.21,205.2001,37,205.2099,1161,205.208745,AAPL
2025-05-02 22:54:00+00:00,205.16,205.2,205.16,59,205.2,660,205.177953,AAPL
2025-05-02 22:55:00+00:00,205.15,205.16,205.15,25,205.16,1089,205.155495,AAPL
2025-05-02 22:56:00+00:00,205.14,205.15,205.14,57,205.15,1297,205.141667,AAPL
2025-05-02 22:57:00+00:00,205.11,205.1294,205.0779,38,205.1294,675,205.095612,AAPL
2025-05-02 22:59:00+00:00,205.09,205.09,205.0892,22,205.0892,593,205.089753,AAPL
2025-05-02 23:00:00+00:00,205.1189,205.1189,205.06,22,205.06,2512,205.063007,AAPL
2025-05-02 23:01:00+00:00,205.0612,205.1,205.0612,19,205.1,869,205.072206,AAPL
2025-05-02 23:02:00+00:00,205.0619,205.0619,205.0619,29,205.0619,2638,205.0619,AAPL
2025-05-02 23:03:00+00:00,205.16,205.17,205.14,20,205.14,1343,205.15148,AAPL
2025-05-02 23:04:00+00:00,205.1,205.1024,205.1,20,205.1005,774,205.100615,AAPL
2025-05-02 23:05:00+00:00,205.1,205.1,205.1,29,205.1,875,205.1,AAPL
2025-05-02 23:06:00+00:00,205.08,205.0993,205.08,13,205.0993,444,205.086888,AAPL
2025-05-02 23:07:00+00:00,205.0989,205.1,205.0989,22,205.1,609,205.099463,AAPL
2025-05-02 23:08:00+00:00,205.06,205.0698,205.06,12,205.06,588,205.065444,AAPL
2025-05-02 23:09:00+00:00,205.0601,205.0601,205.06,18,205.06,2166,205.060015,AAPL
2025-05-02 23:10:00+00:00,205.04,205.0898,205.04,17,205.0898,967,205.051738,AAPL
