timestamp,close,high,low,trade_count,open,volume,vwap,symbol,sma_20,ema_20,signal
2025-05-02 08:00:00+00:00,81.25,81.25,81.22,50,81.23,4113,81.233783,SSO,,81.25,0
2025-05-02 08:05:00+00:00,81.23,81.25,81.07,44,81.13,2137,81.191332,SSO,,81.24809523809523,0
2025-05-02 08:10:00+00:00,81.25,81.28,81.25,13,81.27,2235,81.262641,SSO,,81.24827664399093,0
2025-05-02 08:20:00+00:00,81.33,81.33,81.33,1,81.33,100,81.33,SSO,,81.2560598207537,0
2025-05-02 08:25:00+00:00,81.37,81.37,81.37,3,81.37,1500,81.37,SSO,,81.2669112663962,0
2025-05-02 08:50:00+00:00,81.08,81.2,81.04,33,81.2,5835,81.113571,SSO,,81.2491101934061,0
2025-05-02 08:55:00+00:00,80.93,80.93,80.93,5,80.93,430,80.93,SSO,,81.21871874641504,0
2025-05-02 09:00:00+00:00,80.88,80.88,80.86,15,80.88,2400,80.873913,SSO,,81.18645981818503,0
2025-05-02 09:20:00+00:00,81.16,81.16,81.16,1,81.16,100,81.16,SSO,,81.18393983550074,0
2025-05-02 09:30:00+00:00,81.05,81.08,81.05,22,81.07,1167,81.065679,SSO,,81.17118366069114,0
2025-05-02 09:40:00+00:00,81.19,81.19,81.19,17,81.19,595,81.19,SSO,,81.17297569300626,0
2025-05-02 10:00:00+00:00,81.16,81.16,81.16,9,81.16,203,81.16,SSO,,81.17173991271996,0
2025-05-02 10:10:00+00:00,81.27,81.27,81.27,4,81.27,450,81.27,SSO,,81.18109801627044,0
2025-05-02 10:15:00+00:00,81.3,81.31,81.3,7,81.3,1012,81.304865,SSO,,81.19242201472088,0
2025-05-02 10:20:00+00:00,81.22,81.31,81.22,34,81.31,2700,81.247849,SSO,,81.19504848950936,0
2025-05-02 10:25:00+00:00,81.33,81.33,81.28,15,81.28,1354,81.307686,SSO,,81.207901014318,0
2025-05-02 10:30:00+00:00,81.33,81.33,81.31,18,81.31,850,81.321803,SSO,,81.21952948914486,0
2025-05-02 10:35:00+00:00,81.25,81.28,81.25,7,81.28,1800,81.267378,SSO,,81.22243144255964,0
2025-05-02 10:45:00+00:00,81.21,81.21,81.21,1,81.21,100,81.21,SSO,,81.22124749564921,0
2025-05-02 10:55:00+00:00,81.24,81.24,81.24,4,81.24,350,81.24,SSO,81.2015,81.22303344844453,1
2025-05-02 11:00:00+00:00,81.29,81.29,81.25,20,81.25,1295,81.262593,SSO,81.20349999999999,81.22941121525933,1
2025-05-02 11:05:00+00:00,81.2,81.3,81.2,10,81.3,2746,81.217647,SSO,81.202,81.2266101471394,1
2025-05-02 11:10:00+00:00,81.27,81.27,81.2,8,81.2,1750,81.232571,SSO,81.203,81.2307425140785,1
2025-05-02 11:15:00+00:00,81.34,81.34,81.3,8,81.3,945,81.329634,SSO,81.20349999999999,81.24114798892818,1
2025-05-02 11:20:00+00:00,81.18,81.33,81.18,5,81.33,370,81.28,SSO,81.19399999999999,81.23532437093502,1
2025-05-02 11:25:00+00:00,81.22,81.22,81.22,1,81.22,100,81.22,SSO,81.201,81.23386490703643,1
2025-05-02 11:30:00+00:00,81.12,81.12,81.12,8,81.12,570,81.12,SSO,81.2105,81.22302063017582,1
2025-05-02 11:35:00+00:00,81.08,81.08,81.08,3,81.08,105,81.08,SSO,81.2205,81.20939961777813,-1
2025-05-02 11:40:00+00:00,81.09,81.09,81.09,10,81.09,803,81.09,SSO,81.217,81.19802822560878,-1
2025-05-02 11:50:00+00:00,81.08,81.08,81.07,20,81.07,1831,81.074759,SSO,81.2185,81.18678744221748,-1
2025-05-02 11:55:00+00:00,81.09,81.09,81.09,1,81.09,100,81.09,SSO,81.2135,81.17756959057772,-1
2025-05-02 12:00:00+00:00,81.05,81.34,81.05,119,81.08,24585,81.249043,SSO,81.208,81.16542010576079,-1
2025-05-02 12:05:00+00:00,81.22,81.22,81.1101,43,81.15,4908,81.154517,SSO,81.2055,81.17061819092642,-1
2025-05-02 12:10:00+00:00,81.14,81.21,81.14,35,81.21,5747,81.172494,SSO,81.1975,81.16770217274295,-1
2025-05-02 12:20:00+00:00,81.23,81.23,81.23,9,81.23,1000,81.23,SSO,81.19800000000001,81.17363529914837,-1
2025-05-02 12:25:00+00:00,81.21,81.2499,81.1901,25,81.2488,2569,81.22653,SSO,81.192,81.1770986039914,-1
2025-05-02 12:30:00+00:00,81.73,82.0,81.3,175,81.3,19371,81.789835,SSO,81.212,81.22975587980174,1
2025-05-02 12:35:00+00:00,82.08,82.08,81.79,74,81.79,10114,81.890316,SSO,81.2535,81.31073151029682,1
2025-05-02 12:40:00+00:00,81.92,81.98,81.85,105,81.98,7826,81.912203,SSO,81.289,81.36875708074474,1
2025-05-02 12:45:00+00:00,82.1097,82.16,81.9599,79,81.9599,3636,82.085806,SSO,81.33248499999999,81.43932307305478,1
2025-05-02 12:50:00+00:00,82.35,82.35,82.05,74,82.1291,9740,82.150931,SSO,81.385485,81.52605420895432,1
2025-05-02 12:55:00+00:00,82.41,82.47,82.37,112,82.38,14811,82.409706,SSO,81.445985,81.61023952238725,1
2025-05-02 13:00:00+00:00,82.42,82.5,82.3703,40,82.45,5288,82.435483,SSO,81.503485,81.68735956787418,1
2025-05-02 13:05:00+00:00,82.46,82.5101,82.42,34,82.42,5041,82.470165,SSO,81.55948500000001,81.76094437093379,1
2025-05-02 13:10:00+00:00,82.58,82.66,82.52,65,82.52,5272,82.602852,SSO,81.629485,81.83894966894009,1
2025-05-02 13:15:00+00:00,82.44,82.55,82.44,40,82.5293,3217,82.488961,SSO,81.690485,81.89619255761247,1
