entry_time,exit_time,pnl,entry_count,avg_leverage
2025-05-02 11:30:00+00:00,2025-05-02 12:30:00+00:00,38.12447569921749,1,4.0
2025-05-02 19:45:00+00:00,2025-05-02 23:55:00+00:00,3.1270747443133162,1,3.0
