timestamp,equity,cum_max,drawdown
2025-05-01 23:10:00+00:00,100000.0,100000.0,0.0
2025-05-01 23:15:00+00:00,100000.0,100000.0,0.0
2025-05-01 23:20:00+00:00,100000.0,100000.0,0.0
2025-05-01 23:25:00+00:00,100000.0,100000.0,0.0
2025-05-01 23:30:00+00:00,100000.0,100000.0,0.0
2025-05-01 23:35:00+00:00,100000.0,100000.0,0.0
2025-05-01 23:40:00+00:00,100000.0,100000.0,0.0
2025-05-01 23:45:00+00:00,100000.0,100000.0,0.0
2025-05-01 23:50:00+00:00,100000.0,100000.0,0.0
2025-05-01 23:55:00+00:00,100000.0,100000.0,0.0
2025-05-02 08:00:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 08:05:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 08:10:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 08:15:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 08:20:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 08:25:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 08:30:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 08:35:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 08:40:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 08:45:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 08:50:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 08:55:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 09:00:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 09:05:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 09:10:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 09:15:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 09:20:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 09:25:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 09:30:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 09:40:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 09:45:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 09:50:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 09:55:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 10:00:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 10:05:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 10:10:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 10:15:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 10:20:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 10:25:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 10:30:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 10:35:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 10:40:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 10:45:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 10:50:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 10:55:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 11:00:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 11:05:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 11:10:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 11:15:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 11:20:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 11:25:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 11:30:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 11:35:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 11:40:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 11:45:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 11:50:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 11:55:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 12:00:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 12:05:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 12:10:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 12:15:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 12:20:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 12:25:00+00:00,100023.28648998917,100023.28648998917,0.0
2025-05-02 12:30:00+00:00,100046.13437624702,100046.13437624702,0.0
2025-05-02 12:35:00+00:00,100046.13437624702,100046.13437624702,0.0
2025-05-02 12:40:00+00:00,100046.13437624702,100046.13437624702,0.0
2025-05-02 12:45:00+00:00,100046.13437624702,100046.13437624702,0.0
2025-05-02 12:50:00+00:00,100046.13437624702,100046.13437624702,0.0
2025-05-02 12:55:00+00:00,100046.13437624702,100046.13437624702,0.0
2025-05-02 13:00:00+00:00,100046.13437624702,100046.13437624702,0.0
2025-05-02 13:05:00+00:00,100121.06685664319,100121.06685664319,0.0
2025-05-02 13:10:00+00:00,100121.06685664319,100121.06685664319,0.0
2025-05-02 13:15:00+00:00,100121.06685664319,100121.06685664319,0.0
2025-05-02 13:20:00+00:00,100121.06685664319,100121.06685664319,0.0
2025-05-02 13:25:00+00:00,100121.06685664319,100121.06685664319,0.0
2025-05-02 13:30:00+00:00,100121.06685664319,100121.06685664319,0.0
2025-05-02 13:35:00+00:00,100121.06685664319,100121.06685664319,0.0
2025-05-02 13:40:00+00:00,100121.06685664319,100121.06685664319,0.0
2025-05-02 13:45:00+00:00,100101.73184517768,100121.06685664319,-0.00019311631480301017
2025-05-02 13:50:00+00:00,100101.73184517768,100121.06685664319,-0.00019311631480301017
2025-05-02 13:55:00+00:00,100101.73184517768,100121.06685664319,-0.00019311631480301017
2025-05-02 14:00:00+00:00,100101.73184517768,100121.06685664319,-0.00019311631480301017
2025-05-02 14:05:00+00:00,100101.73184517768,100121.06685664319,-0.00019311631480301017
2025-05-02 14:10:00+00:00,100101.73184517768,100121.06685664319,-0.00019311631480301017
2025-05-02 14:15:00+00:00,100101.73184517768,100121.06685664319,-0.00019311631480301017
