timestamp,equity,cum_max,drawdown
2025-05-02 10:15:00+00:00,100000.0,100000.0,0.0
2025-05-02 10:20:00+00:00,100000.0,100000.0,0.0
2025-05-02 10:35:00+00:00,100000.0,100000.0,0.0
2025-05-02 10:45:00+00:00,99972.99614230604,100000.0,-0.00027003857693952416
2025-05-02 10:50:00+00:00,99972.99614230604,100000.0,-0.00027003857693952416
2025-05-02 10:55:00+00:00,99972.99614230604,100000.0,-0.00027003857693952416
2025-05-02 11:00:00+00:00,99972.99614230604,100000.0,-0.00027003857693952416
2025-05-02 11:05:00+00:00,99972.99614230604,100000.0,-0.00027003857693952416
2025-05-02 11:10:00+00:00,99972.99614230604,100000.0,-0.00027003857693952416
2025-05-02 11:15:00+00:00,99972.99614230604,100000.0,-0.00027003857693952416
2025-05-02 11:20:00+00:00,99972.99614230604,100000.0,-0.00027003857693952416
2025-05-02 11:25:00+00:00,99934.54250707012,100000.0,-0.000654574929298879
2025-05-02 11:30:00+00:00,99934.54250707012,100000.0,-0.000654574929298879
2025-05-02 11:35:00+00:00,99934.54250707012,100000.0,-0.000654574929298879
2025-05-02 11:40:00+00:00,99934.54250707012,100000.0,-0.000654574929298879
2025-05-02 11:45:00+00:00,99934.54250707012,100000.0,-0.000654574929298879
2025-05-02 11:50:00+00:00,99934.54250707012,100000.0,-0.000654574929298879
2025-05-02 11:55:00+00:00,99934.54250707012,100000.0,-0.000654574929298879
2025-05-02 12:00:00+00:00,99934.54250707012,100000.0,-0.000654574929298879
2025-05-02 12:05:00+00:00,99934.54250707012,100000.0,-0.000654574929298879
2025-05-02 12:10:00+00:00,99934.54250707012,100000.0,-0.000654574929298879
2025-05-02 12:15:00+00:00,99934.54250707012,100000.0,-0.000654574929298879
2025-05-02 12:20:00+00:00,99934.54250707012,100000.0,-0.000654574929298879
2025-05-02 12:25:00+00:00,99934.54250707012,100000.0,-0.000654574929298879
2025-05-02 12:30:00+00:00,100174.67718325795,100174.67718325795,0.0
2025-05-02 12:35:00+00:00,100198.1156712546,100198.1156712546,0.0
2025-05-02 12:40:00+00:00,100198.1156712546,100198.1156712546,0.0
2025-05-02 12:45:00+00:00,100198.1156712546,100198.1156712546,0.0
2025-05-02 12:50:00+00:00,100231.25346372715,100231.25346372715,0.0
2025-05-02 12:55:00+00:00,100231.25346372715,100231.25346372715,0.0
2025-05-02 13:00:00+00:00,100231.25346372715,100231.25346372715,0.0
2025-05-02 13:05:00+00:00,100231.25346372715,100231.25346372715,0.0
2025-05-02 13:10:00+00:00,100256.27352772786,100256.27352772786,0.0
2025-05-02 13:15:00+00:00,100249.13157188766,100256.27352772786,-7.12369968370874e-05
2025-05-02 13:20:00+00:00,100249.13157188766,100256.27352772786,-7.12369968370874e-05
2025-05-02 13:25:00+00:00,100222.8684903467,100256.27352772786,-0.0003331964794395237
2025-05-02 13:30:00+00:00,100222.8684903467,100256.27352772786,-0.0003331964794395237
2025-05-02 13:35:00+00:00,100222.8684903467,100256.27352772786,-0.0003331964794395237
2025-05-02 13:40:00+00:00,100222.8684903467,100256.27352772786,-0.0003331964794395237
2025-05-02 13:45:00+00:00,100183.33253400357,100256.27352772786,-0.0007275454309012552
2025-05-02 13:50:00+00:00,100183.33253400357,100256.27352772786,-0.0007275454309012552
2025-05-02 13:55:00+00:00,100183.33253400357,100256.27352772786,-0.0007275454309012552
2025-05-02 14:00:00+00:00,100183.33253400357,100256.27352772786,-0.0007275454309012552
2025-05-02 14:05:00+00:00,100183.33253400357,100256.27352772786,-0.0007275454309012552
2025-05-02 14:10:00+00:00,100183.33253400357,100256.27352772786,-0.0007275454309012552
2025-05-02 14:15:00+00:00,100183.33253400357,100256.27352772786,-0.0007275454309012552
2025-05-02 14:20:00+00:00,100183.33253400357,100256.27352772786,-0.0007275454309012552
2025-05-02 14:25:00+00:00,100183.33253400357,100256.27352772786,-0.0007275454309012552
2025-05-02 14:30:00+00:00,100152.35662895824,100256.27352772786,-0.0010365126800855329
2025-05-02 14:35:00+00:00,100152.35662895824,100256.27352772786,-0.0010365126800855329
2025-05-02 14:40:00+00:00,100127.14289866717,100256.27352772786,-0.001288005473542464
2025-05-02 14:45:00+00:00,100127.14289866717,100256.27352772786,-0.001288005473542464
2025-05-02 14:50:00+00:00,100127.14289866717,100256.27352772786,-0.001288005473542464
2025-05-02 14:55:00+00:00,100127.14289866717,100256.27352772786,-0.001288005473542464
2025-05-02 15:00:00+00:00,100127.14289866717,100256.27352772786,-0.001288005473542464
2025-05-02 15:05:00+00:00,100127.14289866717,100256.27352772786,-0.001288005473542464
2025-05-02 15:10:00+00:00,100127.14289866717,100256.27352772786,-0.001288005473542464
2025-05-02 15:15:00+00:00,100127.14289866717,100256.27352772786,-0.001288005473542464
2025-05-02 15:20:00+00:00,100127.14289866717,100256.27352772786,-0.001288005473542464
2025-05-02 15:25:00+00:00,100127.14289866717,100256.27352772786,-0.001288005473542464
2025-05-02 15:30:00+00:00,100127.14289866717,100256.27352772786,-0.001288005473542464
2025-05-02 15:35:00+00:00,100127.14289866717,100256.27352772786,-0.001288005473542464
2025-05-02 15:40:00+00:00,100127.14289866717,100256.27352772786,-0.001288005473542464
2025-05-02 15:45:00+00:00,100127.14289866717,100256.27352772786,-0.001288005473542464
2025-05-02 15:50:00+00:00,100127.14289866717,100256.27352772786,-0.001288005473542464
2025-05-02 15:55:00+00:00,100127.14289866717,100256.27352772786,-0.001288005473542464
2025-05-02 16:00:00+00:00,100127.14289866717,100256.27352772786,-0.001288005473542464
2025-05-02 16:05:00+00:00,100113.04836545183,100256.27352772786,-0.0014285905234290297
2025-05-02 16:10:00+00:00,100113.04836545183,100256.27352772786,-0.0014285905234290297
2025-05-02 16:15:00+00:00,100113.04836545183,100256.27352772786,-0.0014285905234290297
2025-05-02 16:20:00+00:00,100113.04836545183,100256.27352772786,-0.0014285905234290297
2025-05-02 16:25:00+00:00,100113.04836545183,100256.27352772786,-0.0014285905234290297
2025-05-02 16:30:00+00:00,100113.04836545183,100256.27352772786,-0.0014285905234290297
2025-05-02 16:35:00+00:00,100113.04836545183,100256.27352772786,-0.0014285905234290297
2025-05-02 16:40:00+00:00,100113.04836545183,100256.27352772786,-0.0014285905234290297
2025-05-02 16:45:00+00:00,100113.04836545183,100256.27352772786,-0.0014285905234290297
2025-05-02 16:50:00+00:00,100113.04836545183,100256.27352772786,-0.0014285905234290297
2025-05-02 16:55:00+00:00,100113.04836545183,100256.27352772786,-0.0014285905234290297
2025-05-02 17:00:00+00:00,100113.04836545183,100256.27352772786,-0.0014285905234290297
2025-05-02 17:05:00+00:00,100113.04836545183,100256.27352772786,-0.0014285905234290297
2025-05-02 17:10:00+00:00,100113.04836545183,100256.27352772786,-0.0014285905234290297
2025-05-02 17:15:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 17:20:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 17:25:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 17:30:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 17:35:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 17:40:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 17:45:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 17:50:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 17:55:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 18:00:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 18:05:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 18:10:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 18:15:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 18:20:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 18:25:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 18:30:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 18:35:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 18:40:00+00:00,100068.33632186477,100256.27352772786,-0.0018745680369928186
2025-05-02 18:45:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 18:50:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 18:55:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 19:00:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 19:05:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 19:10:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 19:15:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 19:20:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 19:25:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 19:30:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 19:35:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 19:40:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 19:45:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 19:50:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 19:55:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 20:00:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 20:05:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 20:10:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 20:15:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 20:20:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 20:25:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 20:30:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 20:35:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 20:40:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 20:45:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
2025-05-02 20:50:00+00:00,100036.13394978478,100256.27352772786,-0.0021957686057639814
